SUBJECT,SESSION,HDIGMeanInverseRT,HDIGTheta0,HDIGTheta1,status
P,82,2.772959374856927,364.73555326412946,9080.741047720769,0
P,83,2.850903913181184,366.12714953979315,4974.624977415102,0
P,84,2.46771790726256,430.2135475084614,4570.523040217958,0
P,85,1.6613040435606792,1703.8579894451507,934.0650155351922,0
P,86,2.60955119593425,503.33527659967234,1485.737937102311,0
P,87,2.999174026091323,406.8064001132962,1614.890922847371,0
P,88,2.960319694212909,360.5602157160063,3569.242720150141,0
P,89,2.952671071486479,358.27973116344026,4051.7491222289486,0
P,90,2.8956058734925576,369.5343729017114,3737.015558002315,0
P,91,2.9696944770528386,354.06936992891184,4781.385608593954,0
P,92,2.96848374419449,339.4371161746917,8839.962313429987,0
P,93,2.6355401770535494,414.64608664746635,3299.2326012738495,0
P,94,2.4761192331972177,426.01337536418936,5058.227783387454,0
P,95,2.7799030094116652,392.6095678461166,3285.884858875999,0
P,96,2.755805328696158,386.7560878465376,4128.57268162966,0
P,97,2.3803831784670404,457.05114049648944,3710.5871350479874,0
P,98,2.3659169969386364,455.0521035566116,4310.018966928604,0
P,99,1.8660046259935448,1268.5264902103422,886.9126596106702,0
P,100,1.9086225091767253,1249.9697992137737,879.4264538230478,0
P,101,1.1601082144295205,4363.667624777185,1082.863499154852,0
P,102,3.047601225065726,340.0720490829316,5277.2045824026945,0
P,103,3.0279824201522887,345.8040879141782,4801.075742501162,0
P,104,3.3324126379956853,301.9633243443515,9377.470823179478,0
P,105,2.9349975634935204,346.7775224255867,7231.613209154495,0
P,106,2.670885579384557,384.05788253157465,7034.312692241132,0
P,107,2.687058321968106,390.2904115805655,5185.22034822111,0
P,108,3.140662760824053,319.2740219835137,9391.626446543612,0
P,109,2.8694919589387746,366.7794198940345,4611.649035199936,0
P,110,2.6433613608822584,401.95884267436276,4373.881408362722,0
P,111,2.581228982117338,413.46766656714675,4210.322020698235,0
P,112,2.649251501615957,412.57859621598766,3292.2861326075868,0
P,113,2.4904766159304295,413.0929696937122,7283.753827601036,0
P,114,2.8140873371885107,372.14207669734884,4919.065376480506,0
P,115,2.265737226630916,635.5648626956108,1407.2538088362926,0
P,116,3.1521164567637654,337.694549281392,3740.9933966902972,0
P,117,3.269189793146022,322.43979385871137,3671.4416630886794,0
P,118,3.138643577504483,320.4241786847601,9334.698063684833,0
P,119,3.261902184995096,310.00882910980897,7738.805080741308,0
P,120,2.939803727413953,342.0187351495237,10035.66544715647,0
P,121,2.8346447988651686,359.8955167757898,7401.583218499722,0
P,122,2.8449518345356637,374.71869481348506,3882.2133165790974,0
P,123,2.817517899843058,430.05084088764664,1786.501289368425,0
P,124,2.392174076038557,794.3797986340973,855.9447403735247,0
P,125,2.390816294224057,605.7846874087063,1279.5788453673738,0
P,126,2.8221842480721584,367.700427582824,5126.386762430229,0
P,127,2.1975991959526975,831.7604853539191,978.8956576722279,0
P,128,2.189387736821806,1347.629049045226,682.7469787808215,0
P,129,2.791605932774394,374.53692861617594,5034.08805405927,0
P,130,3.570822360153547,280.66893866880804,9042.56225153072,0
P,131,2.9084623682658637,344.54253961418556,11149.754177486318,0
P,132,3.2525481275401047,314.1166351061621,6267.495479787346,0
P,133,3.227570221799456,325.25867040647023,3957.219790452408,0
P,134,3.295449809326594,305.69387319138144,8532.96263068004,0
P,135,2.93302721158654,354.194509016666,5226.58263479388,0
P,136,2.7949686044173294,366.77366946253716,6396.722557904946,0
P,137,2.5190446870262146,416.87032921335714,5399.644871628887,0
P,138,3.046709883769363,336.6060711445962,6162.284265274853,0
P,139,2.0075712571028395,1345.5475761961502,759.5228650974221,0
P,140,1.72095529115417,1299.4798004189884,1018.4114575008175,0
P,141,1.9086188642923876,1735.4201162969646,746.8664367810425,0
P,142,2.7202429133580406,415.3818923013386,2590.250175037247,0
P,143,2.729357581853284,449.45890934850837,1790.9572667981013,0
P,144,2.7524952826383826,390.44836206442017,3701.3053068897734,0
P,145,3.0572753461661364,348.3753764982429,3513.933642654423,0
P,146,3.2006625014158705,336.56717687909224,3225.9400930867114,0
P,147,2.9916231178391275,337.8167801489485,7643.16174622366,0
P,148,2.974487427588164,340.7222667406315,8090.848926163768,0
P,149,3.0149974834266033,346.29475763425813,4779.934210493931,0
P,150,2.7770728673219196,371.9689574361455,5914.7310575429065,0
P,151,2.715961156279646,378.7578592741275,6336.2287606026775,0
P,152,2.959345562558169,346.03552161589676,6731.659248025941,0
P,153,2.824220245853814,388.6877208041039,3099.0111208949816,0
P,154,2.5819440430710348,496.8107273028135,1573.4971441812563,0
P,155,2.4041520480381,482.12805058118454,2496.313721700691,0
P,156,1.742948867138156,959.2198142053746,1327.9085711769058,0
P,157,1.1281391601418629,5435.351289108105,1011.7653472206931,0
P,158,3.130377045488622,328.04230331992585,5738.0438584444355,0
P,159,3.0863511716132264,336.10616328046586,5268.380062388736,0
P,160,3.019383601137353,333.5706007112611,8220.741533760887,0
P,161,2.8730144540032057,377.42257775371706,3455.200196944367,0
P,162,2.6881763306885356,401.4154336106007,3763.491772970126,0
P,163,3.035731500885879,337.07182464227384,6373.909805100952,0
P,164,2.870848842299631,366.79102937258625,4260.772581232594,0
P,165,2.7954326064021906,438.85275740745607,1714.5572161946159,0
P,166,3.009524911143131,347.6444222239893,4521.165222804566,0
P,167,2.8385991490834535,382.1926028845799,3326.123397575487,0
P,168,3.062749977891498,343.4000288609158,4309.247769930112,0
P,169,2.7941802000626965,367.220489512887,6964.314815976934,0
P,170,2.0625977165214073,1104.798126313694,834.4148729266866,0
P,171,2.4531343390625557,524.2173032122711,1629.279400948591,0
P,172,2.490018048656546,454.4351084490342,2749.662919143714,0
P,173,3.353690814072612,305.0264371630182,5777.5992789347665,0
P,174,2.838252486785697,390.4947804819177,2909.303120680794,0
P,175,3.289775160367141,314.58526436841015,5325.971046652079,0
P,176,3.293613530910853,311.59239423494046,5713.937314979934,0
P,177,3.0266088203943613,333.0343638841091,9324.176415252552,0
P,178,2.3071407761370746,872.4164711656485,820.3609827585645,0
P,179,1.9494117885622337,2153.316311020356,643.5672716112493,0
P,180,2.4145624938100725,604.11806735924,1269.5862694194088,0
P,181,2.553725952607499,824.8870478853156,729.7603790871348,0
P,182,2.8836091453510644,352.55020021451327,8076.934408616319,0
P,183,2.635401440263072,518.9780486852652,1273.6962898361946,0
P,184,2.1730485522247367,952.6949950357395,848.6288913589642,0
P,185,2.7813162989180222,380.43171560364283,4439.853457275575,0
P,186,3.0537292405704948,346.62182975165445,3975.2200763430933,0
P,187,2.7784105454555568,371.94488609837947,5945.974296296748,0
P,188,3.2532893285388877,325.53956904822826,3875.704649186977,0
P,189,3.165163096055625,322.62450047356396,6516.796735264871,0
P,190,2.719567923784668,367.8466859449733,12484.22048849502,0
P,191,2.4341899100494655,423.12994965705917,7863.935076680658,0
P,192,2.4124181969052816,456.65444211107535,3532.6891205966017,0
P,193,2.7913895469990933,398.2167130064958,2807.812480673318,0
P,194,1.312979419119767,1900.7055704883826,1273.9638638651588,0
P,195,1.4957066260944243,4778.073457052112,781.0183514625099,0
P,196,2.495192280702821,436.47342754222433,3997.434831657663,0
P,197,2.0749898312303614,2045.7079708302253,627.7042303435554,0
P,198,2.866943507940157,373.73852863056925,3796.155494411168,0
P,199,2.9662892567752945,353.6781979493608,4411.166632228962,0
P,200,2.6165932654135897,397.2461709691665,5784.292534564409,0
P,201,3.0957321610493005,330.5345507145462,6390.711321246329,0
P,202,2.8664065005985777,605.6362719131214,760.7667131188651,0
P,203,2.705478986799219,394.971546609338,4222.586166221918,0
P,204,2.973807508270945,350.70908740787814,5096.355790135363,0
P,205,2.6186087947269443,393.94273290615683,6087.1702435229945,0
P,206,2.810659489920379,372.69624284390244,5203.943285766677,0
P,207,2.0758413337267383,532.8904558526785,4091.1923022445458,0
P,208,2.172016737426867,708.9533198600318,1277.0764643660095,0
P,209,1.8670123639733345,1059.4813619646227,1050.417909682308,0
P,210,1.7503671268180376,882.452771229002,1543.808859715058,0
P,211,2.105344790824077,1098.0096045000823,836.9127402703034,0
U,17,4.30791971045234,231.07707924149767,9822.034016734382,0
U,18,4.609826670387186,212.77566131897416,23390.244616443033,0
U,19,4.600651203351559,213.8165720487436,18046.683451247056,0
U,20,4.22799824005694,237.00132223860135,7209.463537513016,0
U,21,4.187807051151784,235.41085783231134,15352.380063486686,0
U,22,4.367237257641056,223.66245103075283,40323.418831441595,0
U,23,4.69065240883692,210.2874394072148,14507.067175351784,0
U,24,4.100520904336775,239.0789395475226,22124.1187732678,0
U,25,3.9182795417712737,253.0483346760148,10603.722985696648,0
U,26,4.391486478255795,223.23496248873212,23453.838260950877,0
U,27,4.701275897357247,209.42679732152652,14098.36932038271,0
U,28,4.8322172863834485,203.56293026281259,16957.804615788824,0
U,29,4.390495400005065,224.3952774317913,17251.40072887415,0
U,30,4.651352872059566,211.2236752478844,18777.773065177862,0
U,31,4.13416699403733,238.7793441587896,15064.715319182256,0
U,32,3.9663797874197657,257.62702498445526,5322.684938136241,0
U,33,4.593011405930563,217.00346840819202,8664.28458585689,0
U,34,4.269533779003654,231.03449964978287,15176.60647417998,0
U,35,4.767407940682622,206.36450841084476,17151.433211525695,0
U,36,5.377725855606256,181.6968543700473,30475.311005734333,0
U,37,4.2679681693003175,230.38756891785684,17623.81555990113,0
U,38,5.018418017744341,198.52409487361328,8003.6173544772155,0
U,39,4.373571189983267,225.903837723874,14271.058757088758,0
U,40,4.54879156058502,216.55557288835257,15936.781034377975,0
U,41,4.575245952510207,214.220704871344,22845.408227130833,0
U,42,5.317502897330702,184.52316196686778,21305.287204258948,0
U,43,4.984268172864462,196.80908256704657,20084.85890294268,0
U,44,4.27598102896466,232.3812168613163,10582.126242416165,0
U,45,4.339136733658038,228.33318547967156,11301.950977956194,0
U,46,4.177534335575061,237.3698539656421,10964.564044417511,0
U,47,4.67983706168018,212.10949580737767,9686.215152477469,0
U,48,4.112185623727047,243.5483649160528,8261.510139351203,0
U,49,4.740581050083174,213.0853400051022,5061.568431219407,0
U,50,4.767997868802244,208.11873896800265,9594.636872001794,0
U,51,4.247297336478468,234.47961215254495,9458.179507978626,0
U,52,4.770243557828887,206.22704833366447,18225.047997792517,0
U,53,4.237563066338249,231.26484873160146,26090.62299043206,0
U,54,4.150902743717559,237.9642004495974,13295.897299406508,0
U,55,4.275239636933678,229.55403378622333,24252.213150745614,0
U,56,4.482975172684162,222.1648051210954,8467.791611199456,0
U,57,4.5404364729428,220.316317627114,7119.085646340493,0
U,58,4.093769105293153,242.29124364006117,10875.999456467194,0
U,59,3.8968396971943307,255.88497545066323,9089.016881320596,0
U,60,4.251298413096394,231.90692988154981,15379.518871599275,0
U,61,3.972321459574786,250.86460907984141,9327.025087274396,0
U,62,4.8812405439034885,203.60444848683065,8677.073765171841,0
U,63,4.269901782181007,233.12858403959004,8678.082612900687,0
U,64,4.37134064585789,227.3792631007156,10143.318081997535,0
U,65,4.763779891943022,208.82546844696566,10252.211281882015,0
U,66,4.668531810421078,213.31917778986306,8142.214090992607,0
U,67,4.138752284333944,242.70484144126107,7508.779409881386,0
U,68,3.7993206461735105,266.0896169511021,6695.086049895138,0
U,69,4.633698209606275,217.94135885557958,5332.322282336806,0
U,70,3.7871375113171863,266.7041785424513,6829.01048127085,0
U,71,4.338230201761254,228.99090854573382,10102.46655913514,0
U,72,4.405201486522254,222.57791956442966,25033.601387834176,0
U,73,4.047069056454508,247.38860305540905,8889.100340285644,0
U,74,4.320121093140533,228.98944815930875,11280.457985063304,0
U,75,4.703661609543987,212.7678944219136,7131.100876120517,0
U,76,3.8960843043646167,275.92850779848146,2691.80370147308,0
U,77,4.464325632132462,223.53498586727076,8403.708017662804,0
U,78,5.192394762440317,190.21944687610704,10222.98931992326,0
U,79,4.729565309728663,208.8520547675261,13084.802350031909,0
U,80,3.8197950810984254,268.68964412386276,4516.946756201027,0
U,81,4.26671368806924,236.88876689342882,5965.494212029379,0
U,82,4.220989102323428,235.70027622876145,9044.020927123409,0
U,83,4.056897698064132,246.7771939190407,7503.350792981947,0
U,84,5.092451543267945,195.20152263943461,9426.908374324441,0
U,85,4.917588816786253,202.85841483963128,7986.029718777101,0
U,86,4.4633049642053635,228.4524797004665,4290.7590906467785,0
U,87,4.702784740730798,211.21378797719564,9672.355863222734,0
U,88,3.9738722716908015,254.1783192894158,6855.990588933796,0
U,89,3.723645522649181,268.1376475274405,9690.550204396892,0
U,90,4.626210982974951,216.84921953067746,6378.179366148682,0
U,91,4.940433202601354,201.69335638018453,8054.096978614733,0
U,92,4.628189974633185,214.30360920841517,9099.888259776342,0
U,93,4.51991987127219,219.37980044926738,10938.814395894384,0
U,94,4.54461392855879,221.0837002079143,7013.79762530756,0
U,95,4.793414568223763,206.5090381735358,11850.210341167727,0
U,96,4.21629509538745,235.69638724987558,11173.911459262814,0
U,97,3.543238987995767,287.4819354436587,5923.012286433101,0
U,98,4.0072578211554655,249.37432795003173,8927.293491843346,0
U,99,3.8913070046653155,259.86159750050274,6985.128258692957,0
U,100,3.969550685222407,257.63724678927053,5171.397731196586,0
U,101,4.193374205053548,235.45846050030292,15060.180823498347,0
U,102,4.93071132046951,200.38371164114295,10766.37293283318,0
U,103,3.912752550363622,257.59289398632603,6595.902532510941,0
U,104,3.618740763594455,304.8188360624177,2328.213061860445,0
U,105,3.564474368824289,293.133572648854,3843.7187407210945,0
U,106,3.3709651981470334,322.0994549461035,2741.2076160196657,0
U,107,4.876668883301982,201.68262517783404,16639.467826485692,0
U,108,4.574777030485688,216.89707994738927,10055.834001660753,0
U,109,4.210116836078009,235.4330708703895,11049.156642945361,0
U,110,3.718872302985583,269.1192881130273,9524.48913228785,0
U,111,4.292281962815637,232.568306459795,8848.477159633772,0
U,112,3.5025288117333147,289.22631488320314,6373.636181891242,0
U,113,5.136179636164532,193.0228874152317,9183.344204253272,0
U,114,3.9147365084531147,253.63842308611507,10376.970895178618,0
U,115,4.279085702380133,233.7054192527195,7873.854630477504,0
U,116,4.5688265171350215,215.64397515183785,14484.363020895284,0
U,117,3.7895630989411413,263.85722544269674,9011.602028909356,0
U,118,4.164982787632054,238.24508795497331,12101.016221276515,0
U,119,4.476954970962382,226.4579438909856,5351.625171179898,0
U,120,4.417922608707296,226.09382168807934,7609.976143597941,0
U,121,3.725307552497186,273.0553193538385,5637.260556656181,0
U,122,4.622656673093668,213.17684893695082,16794.44047166488,0
U,123,3.9742024562673293,249.0593216831035,14102.01904553064,0
U,124,4.505062789381414,219.9386523062972,10549.458375853672,0
U,125,4.296071039491789,237.3368422699545,5731.389909989215,0
U,126,4.733467903660227,211.8076642252717,6934.046082312839,0
U,127,4.127400230042698,241.24129472386733,8946.474050311564,0
U,128,4.155181105994894,261.85971639673073,2159.8661677795967,0
U,129,4.6347624145487725,213.56221233423125,11449.236308566407,0
U,130,4.552335333546663,220.43144574686886,7374.664310285729,0
U,131,4.057406448628982,245.5163107258248,10338.162773176256,0
U,132,4.084435329512108,253.22197720411526,4158.4301685212295,0
U,133,4.0031077238759964,260.9147883013552,3532.1615339023692,0
U,134,3.968713080144885,255.33589347493563,5981.935468033813,0
U,135,4.561574198105006,219.15732243863644,8236.628870091721,0
U,136,4.843712644294453,204.19823066992538,12110.441219125682,0
U,137,4.700190324928467,210.46877019492555,9894.018996586035,0
U,138,4.433401744536243,221.58610432667425,16279.3769251199,0
U,139,4.280009988504955,230.77789980674166,12820.624720862781,0
U,140,3.672944464124369,278.79542524310557,5490.199423701247,0
U,141,3.134759024962755,389.2597592995966,1522.0479415073762,0
U,142,4.250202161665902,234.559237972664,8550.990490546188,0
U,143,4.804989951802459,205.0310673111512,15357.974121079375,0
U,144,4.3865710298590095,226.9264053642794,8736.772894613834,0
U,145,3.9372473827556913,254.53459182821177,8683.485584668044,0
U,146,3.3622576806051256,301.71576217767733,7140.711133205749,0
U,147,3.853048925731811,265.24345620700836,5212.471465824922,0
U,148,3.454883766138106,324.0411347763225,2287.7420963606496,0
U,149,4.002465859181681,247.1030709873215,12782.755184832522,0
U,150,4.510596912038156,220.72747316744565,9273.668217911338,0
U,151,3.8517833118829836,260.6801091003158,7565.523779300711,0
U,152,4.28805257282177,233.07642956440208,8069.831922592517,0
U,153,3.4830218194319897,290.0356670601136,7687.089738857132,0
U,154,4.210129209217772,236.89469576988512,9250.710474267957,0
U,155,4.982644766136773,198.5376518441661,11079.566210365238,0
U,156,4.053743715223318,252.5945106898321,4943.927170865615,0
U,157,4.052244892547438,245.59636772069103,10260.789336508926,0
U,158,3.943577400863484,254.28245798437717,8190.382934468156,0
U,159,4.004041632628206,251.31473688184343,7866.165007455837,0
U,160,4.315517637067153,228.80072073904813,14246.012722462443,0
L,19,2.2088438314477004,483.21405345097565,5024.224788618166,0
L,21,2.5256520072052617,424.15411088342177,4224.167058180334,0
L,22,2.0558532638021445,511.2811681592631,6065.20005990278,0
L,23,2.147257127038034,499.67055898373843,4992.131678719837,0
L,24,2.616827770405498,414.54594856879123,3429.9466917915047,0
L,25,2.441787424337676,438.82729578597593,4346.614068220877,0
L,26,2.504928323527568,454.66313753210187,2850.779548689036,0
L,27,2.8533310544396984,398.2814070399776,2273.534031576426,0
L,28,2.667992449001028,400.1995453496075,4017.890370260539,0
L,29,2.9672452507445657,357.9747568266543,3928.974875891254,0
L,30,2.3157837934417786,469.55375320433205,3952.8183425332186,0
L,31,2.376497650420737,435.22937698951324,6384.098311020893,0
L,32,2.3261080757573156,923.8184529416885,782.3811321528448,0
L,33,1.6914553510000678,1721.5673984208772,886.5575674991028,0
L,34,2.469444493822467,442.52164512072767,3657.283731475101,0
L,35,2.822841416872695,366.48082013385914,5949.216209839871,0
L,36,2.184891237028732,513.7308956768974,3530.637615239982,0
L,37,2.279148038364874,462.67149808012897,5798.292227252065,0
L,38,2.3822128426831686,433.788916617097,6664.731503013419,0
L,39,2.194388739717344,483.7109361202217,5454.745602036422,0
L,40,2.507555658673931,425.61543334053357,4003.4792993137244,0
L,41,2.7706266607141874,389.0526885563921,3458.5552911800705,0
L,42,2.5946218593237935,412.3759914695883,4263.848399400849,0
L,43,2.3632936754861835,441.9430661809101,5766.800195024961,0
L,44,2.50535870333193,412.33139557811455,6658.106851074011,0
L,45,2.478766287104888,427.54586631755694,4646.8457376480355,0
L,46,1.9373712874214646,639.217403504046,2444.2669700844085,0
L,47,2.1030785262005662,581.9955287370941,2351.6788246798574,0
L,48,2.153661971495509,494.32203486597456,5362.59036308014,0
L,49,2.0717091905488836,530.4127512756602,4119.548891727043,0
L,50,1.9792223611669633,560.1963902961442,4014.143019787562,0
L,51,2.144812733122077,488.3831742940741,6476.369630695377,0
L,52,2.0158836130766664,516.8216275990319,8031.605165877534,0
L,53,2.0437124836059994,528.0555711068745,4635.122559554823,0
L,54,2.1820850996181904,501.61079658274537,3936.6727432302673,0
L,55,2.082244690251236,517.1052496816191,4798.0574950873415,0
L,56,2.2736879849532436,519.0960702001222,2485.9107658317475,0
L,57,2.156247719398208,1050.4304858907437,803.9464386481721,0
L,58,1.9097322848179275,602.9952664831674,3287.4311187016538,0
L,59,2.5548898771139466,462.80506454420237,2204.265479412541,0
L,60,2.1472944823822133,501.375264621969,4630.978457028213,0
L,61,1.7101257968306094,729.9986991717898,2578.9130641831866,0
L,62,1.9950540807022137,556.7689727962882,3848.2672908404497,0
L,63,1.7090818950797986,651.361014536333,4805.057696223228,0
L,64,2.070738446209532,591.606517861357,2424.1047739675078,0
L,65,2.1039058798685795,514.792591060024,4647.774992346597,0
L,66,2.0408647993815134,527.5794787971316,4891.8376625463225,0
L,67,2.1002385776316923,503.15916394440535,5394.578447565992,0
L,68,2.095856408531336,505.54617055783297,5626.089538855895,0
L,69,2.1008691085736553,499.8444457089314,6338.306273827036,0
L,70,2.041991283186107,883.2800241299975,1071.1855023678288,0
L,71,1.956386713425594,628.5855558795229,2380.1069041848928,0
L,73,1.7573169226423104,600.665677879463,7158.290699760099,0
L,74,1.9560050657957966,552.300500556462,5036.859165740978,0
L,75,2.0750772340345396,517.1555100697168,4912.276972734988,0
L,76,1.8462436654651817,606.5514756419183,3896.5321204669667,0
L,77,1.9428274324610366,612.4971299545574,2762.715538287164,0
L,78,2.230172736236648,529.3187028821332,2557.4568952979826,0
L,79,2.0978380611264007,532.2267371444501,3713.6497574667223,0
L,80,1.8564575710441986,547.8901103657555,12254.525261790024,0
L,81,2.099138097396966,587.3287393082044,2251.8593724184693,0
L,82,2.0462833387453276,499.37363554978134,10399.259292984732,0
L,83,2.233475525983794,484.82079281317414,4121.627685336894,0
L,84,1.8888090608790096,587.8783061926323,4042.819678119403,0
L,85,2.020905981994843,515.0551299959246,7378.01727693074,0
L,86,1.9601209096669585,531.9630169115017,7761.30444389371,0
L,87,1.5062974789268022,2485.9667567720617,904.6977032342583,0
L,88,2.0058220641321194,516.3081607103392,7551.394261787459,0
L,89,2.251716103643955,523.5817790493147,2508.094623320966,0
L,90,1.6925708997263837,666.7517926101182,4160.426779219474,0
L,91,2.0528499351650384,620.4046280306294,2055.659976921855,0
L,92,2.207329818586283,641.33725593979,1456.870299251708,0
L,93,1.9890952932116128,545.8172585263754,4688.6225025567255,0
L,94,2.0072811658453436,619.1260178698003,2301.9562096245127,0
L,95,1.7598131638279793,641.2752805373358,4115.494788653502,0
L,96,1.9916890297875827,518.4026710302587,8348.977141171215,0
L,97,1.9306336377240232,618.2658881884399,2745.44114875119,0
L,98,2.014956837523996,513.9952882516666,7600.7106929241845,0
L,99,1.8333191754223055,578.572070877608,6233.4101075050285,0
L,100,1.8644538147897085,608.0566262205065,3703.327552353295,0
L,101,2.072183852177698,530.7060971593862,4254.211613917577,0
L,102,1.69177059424425,1985.470983785491,846.6352277376533,0
L,103,1.5953333512146426,884.6059590619313,1970.734465022226,0
L,104,1.757121786700575,691.3896712030894,2927.1949610460642,0
L,105,2.195107839097908,562.2435080364102,2023.7432667101505,0
L,106,2.0023337224802735,551.414483189642,4479.356650616827,0
L,107,1.8538279681564738,762.356313673232,1753.9326188180241,0
L,108,2.135607574310658,510.3906347872847,4434.567731178846,0
L,109,1.8179775179234976,716.4281657422445,2212.9831918827176,0
L,110,2.155515860602756,512.253343341439,3765.1928365433937,0
L,111,1.7649109834922136,645.9009937407673,3854.8104080553467,0
L,112,2.0647048348795325,513.5767130810145,5447.652625280469,0
L,113,2.0080012043207516,538.5015857730671,4827.286932025272,0
L,114,1.9982314483267885,537.7967804282919,5184.982126473509,0
L,115,1.9869165679415866,578.963805374173,3189.2652453982437,0
L,116,0.785332980116947,8587.707935860539,1494.3557400564314,0
L,117,1.4196063739607585,961.8333757371795,2515.021393726678,0
L,118,2.0723039233272793,503.3217204272678,7266.189613055283,0
L,119,2.3620077301399203,486.29860833254924,2751.169254501878,0
L,120,2.4874789883088755,424.06788995958095,4985.137011338192,0
L,121,2.1745233671504836,504.1475478660589,4033.7077524295332,0
L,122,2.084376655681399,549.427025499306,3051.7149006157315,0
L,123,1.9347523799025765,612.0089723172105,2937.3143069022544,0
L,124,2.2746462611689573,494.15224034094075,3221.778650257686,0
L,125,1.9231297936234608,574.749832442517,4341.39329475096,0
L,126,1.8378309645271202,632.5310440636432,3278.6488621033286,0
L,127,1.6471267718260756,636.2795707893246,8081.227181962502,0
L,128,2.2334583383930964,782.0101384413904,1017.2329659614769,0
L,129,1.9570424882443707,544.141768257978,5962.55524780343,0
L,130,1.8263309720565772,584.9670393252853,5911.764552745931,0
L,131,2.2645335862561082,488.6741826467679,3547.633369336766,0
L,132,1.914912021516777,559.784863385551,5373.5851699029745,0
L,133,2.017676714928951,569.9477047557813,3168.4048053091674,0
L,134,2.288008314537635,458.1779525758329,5804.109081947891,0
L,135,2.1264567533749665,491.2450383684846,6618.309758571997,0
L,136,2.050644349388441,488.584377812392,15448.018449479221,0
L,137,2.045664056912475,516.112402163564,5931.808778547179,0
L,138,1.9544742107380897,519.6462477525373,11083.125047783167,0
L,139,1.9191586448988787,532.704522445879,10047.012841238424,0
L,140,1.8337583892888858,595.6914134991883,5000.92416734452,0
L,141,1.9979798079475257,525.4202646083777,6785.700191128773,0
L,142,1.6811194136256105,687.7402271823769,3679.959607445584,0
L,143,1.599238545254363,669.6242382541933,6283.458783175897,0
L,144,1.8506840055781122,595.8124278045232,4424.1563939677,0
L,145,1.7075043655385709,1106.8706770436875,1211.382935526602,0
L,146,1.7635267498886267,604.6386187227766,6415.82352199447,0
L,147,2.0171259775280177,668.5689153866733,1785.5567715974178,0
L,148,1.8407901866262049,642.1375066831032,3042.3014717413635,0
L,149,2.132851362117612,484.97963124998205,7724.902062703962,0
L,150,1.9931053680932869,546.6926896120168,4694.770847245646,0
L,151,1.9444385155285075,549.7609462764087,5509.411528373546,0
L,152,1.6634019300438645,696.3995249716291,3531.018872756781,0
L,153,1.9655568303721835,529.0988380498147,7952.701967827893,0
L,154,2.073338256012532,503.4868570227272,6956.128716434822,0
L,155,1.6781784257232637,659.927417384287,4705.717979640947,0
L,156,2.0251478675869667,512.747668647558,7406.423901571952,0
L,157,1.8497712433025286,560.2523408865791,8049.425596029907,0
L,158,1.6235130962396433,798.7872272881395,2409.818966721227,0
L,159,1.1288604513541887,4173.948415998266,1086.4209658901777,0
L,160,1.83403829554077,600.0714602283953,4593.681213844479,0
L,161,2.0805032565608137,653.9475295145642,1709.121974555763,0
L,162,2.071888366927349,506.812750242521,6267.2361626515285,0
L,163,2.334605069402841,448.239699583094,6265.388669414454,0
L,164,2.058885119200602,501.0516613437069,8504.447771473047,0
L,165,1.870797284747291,628.6655901280301,3093.4505464776134,0
L,166,1.9946308337234022,525.1472942951905,7232.413186546518,0
L,167,2.042861640245922,538.4546307026249,4217.05225951512,0
L,168,1.7066381998276992,643.4168399146994,5072.987566105714,0
L,169,1.9242972577473167,553.2063832642182,6086.594304602304,0
L,170,1.780451354593372,627.9444579532847,4277.745923153778,0
L,171,1.6724351944717342,700.7478747130037,3631.057981990047,0
L,172,1.6725903815285774,690.741689639589,3800.2166851992374,0
L,173,1.7575408476377306,631.2420476514843,4771.158570457834,0
L,174,2.0144647962481295,519.7265397080098,6473.068091365813,0
L,175,2.2139842096775197,488.0782018937622,4304.62340631219,0
L,176,1.84432329033429,639.27026807325,3026.192022914337,0
L,177,1.5534635300328759,899.5014166989841,2128.572797936042,0
L,178,1.8411433428987654,550.6337746045549,12025.45277139827,0
L,179,0.7964589256504432,7310.035318252425,1496.608676770349,0
L,180,1.9979994578448297,539.3643081694464,4996.876698968526,0
L,181,1.7943528577042311,610.1002825308706,4829.39851359078,0
L,182,1.2052513577868835,3306.6645810910827,1068.337502718168,0
L,183,2.280371419346283,1055.2146813173044,731.6580668442133,0
L,184,1.5394035713800085,733.2723924339624,4724.207137330971,0
L,185,1.6635784764685533,666.3241807360838,4848.723832503142,0
L,186,1.7757415640923,639.6652525210129,3793.3245212023107,0
L,187,1.4246607948460115,905.5632790446065,2773.967025723924,0
L,188,1.8573062694906586,575.2578682996275,5623.460993554522,0
L,189,1.7238068562262834,783.0899777962725,2108.8972720797146,0
L,190,1.7899687562441564,713.7578441947364,2394.1545567922226,0
L,191,1.570168967829947,734.6979053111079,3929.129254232575,0
L,192,1.868430432392426,583.4785230198077,4620.144169845198,0
L,193,2.0822598049200534,781.1878839884358,1201.350309657961,0
L,194,1.8966414147051935,535.4139596427905,11403.111711030024,0
L,195,1.7142772286268797,652.3921530087019,4333.670659014923,0
L,196,1.8273322710207731,667.2847888808991,2796.474882184583,0
L,197,1.8030835415773832,582.9129525023226,6813.504015819379,0
L,198,1.901124154346915,619.6059264535305,3075.5926839200756,0
L,199,1.605597649904383,742.4012222766751,3248.076728553795,0
L,200,1.8607164790736965,1425.0311317008275,838.4758104771934,0
L,201,1.46580618787624,895.5165965353864,2564.83607297514,0
